scan_file,profile,lead,completeness,longest_complete_fraction,selected,duration_s,layout,layout_cost,expected_rows,detected_rows,detected_lead_labels
DII_tamir_eI_0003.jpg,tamir_adelya,III,0.9984,0.9984,True,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,aVR,0.9846,0.461,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,aVL,0.9724,0.1576,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,aVF,0.9328,0.8268,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V1,0.7208,0.0998,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V2,0.9502,0.221,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V3,0.8762,0.1684,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V4,0.7768,0.1014,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V5,0.9952,0.9952,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,V6,0.0,0.0,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0004.jpg,tamir_adelya,I,0.6802,0.0814,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,II,0.9988,0.9988,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,III,0.9996,0.9996,True,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,aVR,0.9546,0.3898,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,aVL,0.9886,0.2772,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,aVF,0.9916,0.5394,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V1,0.926,0.1,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V2,0.9162,0.099,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V3,0.8682,0.4546,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V4,0.5854,0.099,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V5,0.9926,0.9926,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0004.jpg,tamir_adelya,V6,0.0,0.0,False,11.941415984928607,tamir_12x1,0.08265604476128038,12,11,8
DII_tamir_eI_0005.jpg,tamir_adelya,I,0.2808,0.0656,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,II,0.6018,0.0804,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,III,0.9984,0.9984,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,aVR,0.9992,0.9992,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,aVL,0.9864,0.5838,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,aVF,0.987,0.1908,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V1,0.993,0.464,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V2,0.9408,0.0988,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V3,0.9392,0.0982,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V4,0.8816,0.1878,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V5,0.5464,0.0968,False,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0005.jpg,tamir_adelya,V6,0.9904,0.9904,True,11.950127190649509,tamir_12x1,0.023450049579262035,12,12,8
DII_tamir_eI_0006.jpg,tamir_adelya,I,0.817,0.078,False,11.935679452419281,tamir_12x1,0.024039030507022927,12,12,9
DII_tamir_eI_0006.jpg,tamir_adelya,II,0.9972,0.9972,False,11.935679452419281,tamir_12x1,0.024039030507022927,12,12,9
DII_tamir_eI_0006.jpg,tamir_adelya,III,0.9984,0.9984,False,11.935679452419281,tamir_12x1,0.024039030507022927,12,12,9
DII_tamir_eI_0006.jpg,tamir_adelya,aVR,0.986,0.7128,False,11.935679452419281,tamir_12x1,0.024039030507022927,12,12,9
DII_tamir_eI_0006.jpg,tamir_adelya,aVL,0.981,0.1812,False,11.935679452419281,tamir_12x1,0.024039030507022927,12,12,9
